repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35393,Bug:,closed,RIMKALAND,2025-12-19T18:25:13Z,2026-01-07T00:22:31Z,2026-01-07T00:22:31Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35392,[flags] Add `enableParallelTransitions`,closed,rickhanlonii,2025-12-19T16:42:54Z,2026-02-04T18:58:38Z,2026-02-04T18:58:34Z,3,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35391,Use globalThis.Symbol.for to avoid Symbol shadowing,closed,Mudavath-Giri-Naik,2025-12-19T09:18:02Z,2025-12-19T09:31:30Z,2025-12-19T09:31:20Z,2,[],True
facebook/react,35390,[Compiler Bug]: useEffectEvent bypasses react-hooks/set-state-in-effect lint rule,open,zyzo,2025-12-19T08:59:05Z,2025-12-21T19:19:37Z,,0,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35389,Bug: react-devtools 7.0.1 - Electron failed to install correctly,open,dougg0k,2025-12-18T19:10:54Z,2025-12-29T21:22:17Z,,0,"[""Status: Unconfirmed""]",False
facebook/react,35388,Add failing test for #35387,closed,gaearon,2025-12-17T18:23:56Z,2025-12-18T02:02:45Z,2025-12-18T02:02:44Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35387,Bug: Transition never resolves when nesting Suspense,closed,gaearon,2025-12-17T18:15:20Z,2025-12-18T09:29:44Z,2025-12-18T02:02:05Z,4,"[""Status: Unconfirmed""]",False
facebook/react,35386,[Compiler Bug]: .map() callback extracted to module scope breaks closure over locally-scoped variables,open,Omarov3000,2025-12-17T12:28:58Z,2025-12-17T12:30:13Z,,0,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35385,dinesh added,closed,Dineshcs234,2025-12-17T10:50:13Z,2025-12-17T10:57:42Z,2025-12-17T10:57:42Z,2,[],True
facebook/react,35384,Add helpful suggestion for `use(uncachedPromise)`.,open,cpojer,2025-12-17T10:28:01Z,2025-12-17T10:34:15Z,,2,"[""CLA Signed""]",True
facebook/react,35383,fix(compiler): use globalThis.Symbol to prevent shadowing by user components,open,gowthamrdyy,2025-12-17T10:25:13Z,2025-12-17T10:34:57Z,,0,"[""CLA Signed""]",True
facebook/react,35382,test(compiler): remove obsolete fixtures,closed,Nietzsche-Ubermensch,2025-12-17T06:45:47Z,2025-12-17T07:35:47Z,2025-12-17T07:35:47Z,2,[],True
facebook/react,35381,Bug: I have found one issue on your blog.,open,mahesh-yadav-hipl,2025-12-17T06:13:50Z,2026-01-05T22:44:02Z,,2,"[""Status: Unconfirmed""]",False
facebook/react,35380,Skip hydration errors when a view transition has been applied,closed,sebmarkbage,2025-12-17T04:11:10Z,2025-12-17T14:37:44Z,2025-12-17T14:37:43Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35379,React Compiler generates erroneous code when an app contains a component named `Symbol`,open,devuxer,2025-12-17T03:03:34Z,2025-12-19T23:12:00Z,,5,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35378,[react] Optimize escape function by hoisting regex and lookup table,open,suekou,2025-12-17T01:00:20Z,2025-12-17T01:03:32Z,,1,"[""CLA Signed""]",True
facebook/react,35377,Bug: `react-hooks/set-state-in-effect` doesn't work in `React.useState` and `React.useEffect`,closed,appellation,2025-12-16T20:44:21Z,2026-02-04T17:49:18Z,2026-02-04T17:49:17Z,2,"[""Status: Unconfirmed""]",False
facebook/react,35376,[DevTools] Fix crash on reorder operation mismatch,open,shash-hq,2025-12-16T20:05:31Z,2025-12-17T17:05:24Z,,1,"[""CLA Signed""]",True
facebook/react,35375,Fix cyclic thenable detection for multi-node cycles (#35368),closed,parisaghm,2025-12-16T19:32:08Z,2025-12-17T11:26:38Z,2025-12-17T11:26:37Z,4,"[""CLA Signed""]",True
facebook/react,35374,Bump @modelcontextprotocol/sdk from 1.9.0 to 1.24.0 in /compiler,closed,dependabot[bot],2025-12-16T17:05:35Z,2026-01-07T16:21:48Z,2026-01-07T16:21:46Z,1,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
facebook/react,35373,Bump jws from 3.2.2 to 3.2.3,open,dependabot[bot],2025-12-16T17:05:27Z,2025-12-16T17:14:18Z,,1,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
facebook/react,35372,Bug: Fiber Scheduler Overhead Under Heavy Suspense Trees,open,shareefmx,2025-12-16T15:02:49Z,2025-12-16T15:02:49Z,,0,"[""Status: Unconfirmed""]",False
facebook/react,35371,Upgrade GitHub Actions for Node 24 compatibility,open,salmanmkc,2025-12-16T11:32:17Z,2025-12-19T00:55:44Z,,0,"[""CLA Signed""]",True
facebook/react,35370,Performance: store effects in array instead of linked list,open,romgrk,2025-12-16T09:44:39Z,2025-12-17T12:40:11Z,,2,"[""CLA Signed""]",True
facebook/react,35369,Improve cyclic thenable detection in ReactFlightReplyServer,closed,cvan20191,2025-12-16T08:50:34Z,2025-12-17T11:22:26Z,2025-12-17T11:22:26Z,3,"[""CLA Signed""]",True
facebook/react,35368,Improve cyclic thenable detection in ReactFlightReplyServer,closed,cvan20191,2025-12-16T06:42:13Z,2025-12-17T11:22:27Z,2025-12-17T11:22:27Z,2,"[""Status: Unconfirmed""]",False
facebook/react,35367,Improve cyclic thenable detection in ReactFlightReplyServer,closed,cvan20191,2025-12-16T06:28:41Z,2025-12-16T06:35:05Z,2025-12-16T06:32:09Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35366,Fix: Make 'use no memo' apply recursively (#35350),closed,gowthamrdyy,2025-12-16T06:05:14Z,2025-12-17T03:36:32Z,2025-12-17T03:36:32Z,3,"[""CLA Signed""]",True
facebook/react,35365,Add reporting modes for react-hooks/exhaustive-effect-dependencies and temporarily enable,closed,jackpope,2025-12-15T23:18:44Z,2025-12-15T23:59:30Z,2025-12-15T23:59:27Z,1,"[""CLA Signed""]",True
facebook/react,35364,[compiler] proof of concept to validate relay derived setStates,open,jorge-cab,2025-12-15T21:19:28Z,2025-12-15T22:25:55Z,,1,"[""CLA Signed""]",True
facebook/react,35363,Upgrade node-forge to ^1.3.2,open,EugeneChoi4,2025-12-15T20:32:29Z,2025-12-16T16:40:25Z,,2,"[""CLA Signed""]",True
facebook/react,35362,Update license link in README.md,closed,aloky,2025-12-15T10:33:22Z,2025-12-16T10:21:52Z,2025-12-16T10:21:52Z,1,"[""CLA Signed""]",True
facebook/react,35361,[test] Exclude repository root from assertions,closed,eps1lon,2025-12-15T09:42:49Z,2025-12-15T10:45:21Z,2025-12-15T10:45:17Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35360,[DevTools Bug] Children cannot be added or removed during a reorder operation.,closed,marinspira,2025-12-15T08:24:26Z,2026-02-07T22:24:24Z,2026-02-07T22:24:21Z,8,"[""Type: Bug"", ""Status: Unconfirmed"", ""Component: Developer Tools""]",False
facebook/react,35359,Fix: Controlled form inputs reset on form submission,open,rdanciu11,2025-12-15T01:46:10Z,2025-12-19T23:42:43Z,,3,"[""CLA Signed""]",True
