repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
duckdb/duckdb,20395,Use forward-compatible std::shuffle,closed,philippmd,2026-01-05T14:50:05Z,2026-01-06T07:55:13Z,2026-01-06T07:55:11Z,1,[],True
duckdb/duckdb,20394,[Optimizer] Support NOT elimination,closed,doublefish5106,2026-01-05T13:56:18Z,2026-01-08T21:26:38Z,2026-01-08T07:39:20Z,1,"[""Ready To Merge""]",True
duckdb/duckdb,20393,"Add QueryContext also to Write(void *buffer, idx_t nr_bytes), so that BytesWritten are updated also there",closed,carlopi,2026-01-05T13:56:15Z,2026-01-06T14:34:49Z,2026-01-06T14:34:49Z,0,"[""Ready For Review""]",True
duckdb/duckdb,20391,Segmentation fault on writing with Vortex,closed,duhizjame,2026-01-05T12:27:38Z,2026-01-05T20:14:52Z,2026-01-05T20:14:51Z,1,"[""needs triage""]",False
duckdb/duckdb,20388,Add way to skip version checks in scripts/format.py,closed,carlopi,2026-01-05T10:26:35Z,2026-01-06T14:43:38Z,2026-01-06T14:43:38Z,0,"[""Ready For Review""]",True
duckdb/duckdb,20387,fix compilation with FORCE_QUERY_LOG=1,closed,zhanglei1949,2026-01-05T10:10:14Z,2026-01-06T08:08:44Z,2026-01-06T08:08:44Z,1,"[""Ready To Merge""]",True
duckdb/duckdb,20386,Compilation failled,closed,zhanglei1949,2026-01-05T10:06:42Z,2026-01-06T08:08:44Z,2026-01-06T08:08:44Z,0,"[""needs triage""]",False
duckdb/duckdb,20385,[minor] Fix a few compilation warnings,closed,dentiny,2026-01-05T09:57:54Z,2026-01-06T08:09:15Z,2026-01-06T08:09:13Z,1,[],True
duckdb/duckdb,20384,IO Error on long file paths,open,HarshJainCodes,2026-01-05T08:54:33Z,2026-01-05T10:02:18Z,,2,"[""under review""]",False
duckdb/duckdb,20383,Out of core tests,closed,lnkuiper,2026-01-05T08:26:24Z,2026-01-28T13:37:40Z,2026-01-05T12:47:41Z,0,[],True
duckdb/duckdb,20382,Manage object cache under buffer pool,closed,dentiny,2026-01-05T04:20:29Z,2026-01-20T08:25:16Z,2026-01-20T08:25:16Z,2,"[""Ready To Merge""]",True
