repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
pallets/flask,5888,Docs: add context to Incoming Request Data section,closed,Silence91169,2026-01-15T21:33:13Z,2026-01-30T00:11:54Z,2026-01-15T21:41:08Z,1,[],True
docker/compose,13521,Add native support for gRPC health probes,closed,gaiaz-iusipov,2026-01-15T15:27:33Z,2026-01-16T07:14:03Z,2026-01-16T07:14:02Z,3,"[""kind/feature"", ""status/0-triage""]",False
docker/compose,13520,fix: avoid eager interpolation warnings,closed,seekskyworld,2026-01-15T14:23:43Z,2026-01-19T17:06:51Z,2026-01-19T16:32:43Z,4,[],True
docker/compose,13519,Fixed progress UI to adapt to terminal width,closed,ndeloof,2026-01-15T10:37:07Z,2026-01-19T10:14:27Z,2026-01-19T10:14:24Z,11,[],True
docker/compose,13518,build(deps): bump github.com/sirupsen/logrus v1.9.4,closed,thaJeztah,2026-01-15T10:20:13Z,2026-01-15T21:21:14Z,2026-01-15T18:45:51Z,2,[],True
docker/compose,13517,Warn when unsupported deploy attribute is used in docker compose,closed,Pnkcaht,2026-01-15T02:00:12Z,2026-01-22T02:48:32Z,2026-01-22T02:48:32Z,1,[],True
docker/compose,13516,Add support for --label flag to docker compose up,closed,Pnkcaht,2026-01-15T00:55:01Z,2026-01-16T07:20:12Z,2026-01-16T07:20:12Z,2,[],True
duckdb/duckdb,20559,LAST aggregate could iterate backward for better performance,open,xe-nvdk,2026-01-15T23:44:28Z,2026-01-26T23:20:45Z,,9,"[""under review""]",False
duckdb/duckdb,20557,Fix hidden merge conflict in settings,closed,Maxxen,2026-01-15T18:10:09Z,2026-01-15T20:57:27Z,2026-01-15T20:57:24Z,2,[],True
duckdb/duckdb,20556,SQL Error: Not implemented Error: GCSFileSystem: DirectoryExists is not implemented!,open,shashideore,2026-01-15T18:03:16Z,2026-01-22T11:23:19Z,,1,"[""under review""]",False
duckdb/duckdb,20555,Fix #20332: set delim_offset correctly when both size have correlation,closed,flashmouse,2026-01-15T16:17:54Z,2026-02-02T07:44:56Z,2026-01-26T08:25:58Z,3,"[""Changes Requested""]",True
duckdb/duckdb,20554,Remove httpfs patches and bump to latest commit on main,closed,yan-alex,2026-01-15T14:42:15Z,2026-01-19T09:11:30Z,2026-01-19T09:11:28Z,7,"[""Ready To Merge""]",True
duckdb/duckdb,20553,Fix Issue #20233: Fix function chain in having and merge into v1.5,closed,ArNine,2026-01-15T13:09:42Z,2026-01-16T08:11:27Z,2026-01-16T08:11:27Z,1,"[""Ready To Merge""]",True
duckdb/duckdb,20552,Remove `RowDataCollection` (again?),closed,lnkuiper,2026-01-15T12:13:50Z,2026-01-28T13:38:14Z,2026-01-16T08:11:11Z,0,[],True
duckdb/duckdb,20551,Fail fast extension,closed,carlopi,2026-01-15T10:22:18Z,2026-01-21T10:30:10Z,2026-01-21T10:30:10Z,2,"[""Ready For Review""]",True
duckdb/duckdb,20550,Block manager lifetime rework part 1,closed,taniabogatsch,2026-01-15T09:45:40Z,2026-01-21T10:02:34Z,2026-01-21T08:41:30Z,4,"[""Ready For Review"", ""Ready To Merge""]",True
duckdb/duckdb,20549,bump iceberg,closed,Tmonster,2026-01-15T08:02:24Z,2026-01-15T13:21:29Z,2026-01-15T13:21:26Z,1,[],True
duckdb/duckdb,20548,Fix race in `AttachedDatabase::InvokeCloseIfLastReference` that can prevent Close from being called,closed,Mytherin,2026-01-15T07:59:33Z,2026-01-15T20:56:57Z,2026-01-15T20:56:57Z,0,[],True
duckdb/duckdb,20547,Make extending `VirtualFileSystem` thread-safe,closed,Mytherin,2026-01-15T07:56:23Z,2026-01-15T20:57:09Z,2026-01-15T20:57:08Z,2,[],True
duckdb/duckdb,20545,Implement writable CTE,open,bill-ph,2026-01-15T02:42:18Z,2026-01-17T00:22:09Z,,4,"[""Changes Requested""]",True
