repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35718,[DevTools] Don't capture durations for disconnected subtrees when profiling,closed,hoxyq,2026-02-07T20:04:14Z,2026-02-09T22:18:20Z,2026-02-09T22:18:17Z,1,"[""CLA Signed""]",True
facebook/react,35717,fix: complete partial hook chain on unwind to prevent corruption (#33580),open,DukeDeSouth,2026-02-07T14:22:23Z,2026-02-08T17:04:21Z,,2,"[""CLA Signed""]",True
facebook/react,35716,bug-fix: DevTools - Error logic for missing nodes while deletion,open,11Warrior,2026-02-07T12:24:14Z,2026-02-07T17:39:47Z,,2,"[""CLA Signed""]",True
tensorflow/tensorflow,109950,Fix MatrixSolve GPU handling for singular matrices,open,Rabba-Meghana,2026-02-07T21:15:18Z,2026-02-10T00:57:56Z,,2,"[""awaiting review"", ""size:S"", ""prtype:bugfix"", ""comp:core""]",True
tensorflow/tensorflow,109949,MobileNetV3Large loads the MobileNetV3Small structure and weights,open,LoganBanker,2026-02-07T20:30:51Z,2026-02-10T05:46:40Z,,3,"[""stat:awaiting response"", ""type:bug"", ""comp:keras""]",False
tensorflow/tensorflow,109948,[XLA] Add nesting to SymbolicTiledHloInstruction (experimental tiling),open,copybara-service[bot],2026-02-07T17:34:00Z,2026-02-09T11:34:59Z,,0,[],True
tensorflow/tensorflow,109947,Automated Code Change,closed,copybara-service[bot],2026-02-07T16:46:32Z,2026-02-12T04:24:28Z,2026-02-12T04:24:28Z,0,[],True
tensorflow/tensorflow,109946,Automated Code Change,closed,copybara-service[bot],2026-02-07T15:07:13Z,2026-02-08T03:51:25Z,2026-02-08T03:51:24Z,0,[],True
tensorflow/tensorflow,109945,Automated Code Change,open,copybara-service[bot],2026-02-07T14:31:19Z,2026-02-07T14:31:19Z,,0,[],True
tensorflow/tensorflow,109944,Automated Code Change,open,copybara-service[bot],2026-02-07T14:27:21Z,2026-02-07T14:27:21Z,,0,[],True
tensorflow/tensorflow,109943,Automated Code Change,open,copybara-service[bot],2026-02-07T13:55:15Z,2026-02-07T13:55:15Z,,0,[],True
