repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
apache/spark,54032,[SPARK-55255][BUILD] Upgrade `objenesis` to 3.5,closed,dongjoon-hyun,2026-01-28T10:12:07Z,2026-01-28T13:21:10Z,2026-01-28T13:20:26Z,3,"[""BUILD""]",True
apache/spark,54031,[SPARK-55254][BUILD] Upgrade `analyticsaccelerator-s3` to 1.3.1,closed,dongjoon-hyun,2026-01-28T09:37:23Z,2026-01-28T11:41:34Z,2026-01-28T11:41:17Z,3,"[""BUILD""]",True
apache/spark,54030,[SPARK-55253][Geo][SQL][TESTS] Remove nonansi golden files for ST functions,closed,uros-db,2026-01-28T09:28:18Z,2026-01-28T12:38:21Z,2026-01-28T12:38:21Z,2,"[""SQL""]",True
apache/spark,54029,[WIP][SPARK-54276][BUILD] Bump Hadoop 3.4.3 RC0,open,pan3793,2026-01-28T07:46:56Z,2026-02-10T00:12:18Z,,21,"[""SQL"", ""KUBERNETES"", ""BUILD"", ""DOCS"", ""CORE""]",True
apache/spark,54028,[SPARK-55252][CORE] Improve `HttpSecurityFilter` to add `Content-Security-Policy` header,closed,dongjoon-hyun,2026-01-28T07:01:37Z,2026-01-28T11:40:11Z,2026-01-28T11:39:56Z,3,"[""WEB UI""]",True
apache/spark,54027,[SPARK-55251][INFRA] Make `Python Coverage` test with Python 3.12,closed,LuciferYang,2026-01-28T05:28:57Z,2026-01-28T09:02:37Z,2026-01-28T07:38:37Z,4,"[""INFRA""]",True
apache/spark,54026,[SPARK-55250][SQL] Reduce Hive client calls on CREATE NAMESPACE,closed,pan3793,2026-01-28T05:19:04Z,2026-01-28T12:43:52Z,2026-01-28T12:43:52Z,2,"[""SQL""]",True
apache/spark,54025,[SPARK-55249][PYTHON] Make DataFrame.toJSON able to return dataframe,closed,zhengruifeng,2026-01-28T03:58:55Z,2026-01-29T00:20:41Z,2026-01-28T22:17:48Z,2,"[""SQL"", ""PYTHON"", ""CONNECT""]",True
apache/spark,54024,[SPARK-55248][SS] Clean up Jackson deprecated API usage in `streaming.checkpointing.Checksum`,closed,LuciferYang,2026-01-28T03:25:53Z,2026-01-28T07:26:48Z,2026-01-28T06:22:29Z,3,"[""SQL"", ""STRUCTURED STREAMING""]",True
apache/spark,54023,[SPARK-55247][CONNECT] Clean up deprecated API usage related to `o.a.c.io.input.BoundedInputStream`,closed,LuciferYang,2026-01-28T02:59:26Z,2026-01-28T07:26:35Z,2026-01-28T06:21:25Z,3,"[""SQL"", ""CONNECT""]",True
apache/spark,54022,"[SPARK-55241][SQL]. Fix SQL Streaming idempotency broken, with PropagateEmptyRelation and InferFiltersFromConstraint run as part of Fixed Number of iterations",open,ahshahid,2026-01-28T02:37:47Z,2026-01-29T08:31:18Z,,1,"[""SQL""]",True
apache/spark,54021,[SPARK-55038][SQL] Fix wrong results for array_agg(DISTINCT) with AQE…,open,anirudh83,2026-01-28T01:49:01Z,2026-01-30T02:33:54Z,,1,"[""SQL""]",True
apache/spark,54020,[SPARK-54906][PYTHON][TESTS][FOLLOWUP] Try to use a real module name instead of `__main__`,closed,ueshin,2026-01-28T01:14:46Z,2026-01-28T01:58:56Z,2026-01-28T01:58:41Z,4,"[""PYTHON""]",True
apache/spark,54019,[SPARK-55246][SS] Add Test for Pyspark TWS and TWSInPandas and Fix StatePartitionAllColumnFamiliesWriter Bug,closed,zifeif2,2026-01-28T00:37:55Z,2026-01-31T01:14:25Z,2026-01-31T01:14:25Z,1,"[""SQL"", ""STRUCTURED STREAMING"", ""PYTHON""]",True
apache/spark,54018,[SPARK-55245][PYTHON][PS][TESTS] Fix all timestamp freq usage from M to ME,closed,gaogaotiantian,2026-01-28T00:22:13Z,2026-01-29T01:39:51Z,2026-01-28T02:36:25Z,2,"[""PYTHON"", ""PANDAS API ON SPARK""]",True
apache/spark,54017,[SPARK-55225][PYTHON][PS] Restore to the original dtype for Datetime,closed,gaogaotiantian,2026-01-28T00:02:50Z,2026-01-29T01:39:31Z,2026-01-29T01:31:50Z,2,"[""PYTHON"", ""PANDAS API ON SPARK""]",True
langchain-ai/langchain,34916,fix(core): narrow exception handling in AIMessage tool call parsing,closed,katoue,2026-01-28T20:22:50Z,2026-01-28T20:33:07Z,2026-01-28T20:33:07Z,1,"[""core"", ""fix""]",True
langchain-ai/langchain,34915,Overly broad exception handling in AIMessage tool call parsing,closed,katoue,2026-01-28T20:21:50Z,2026-01-28T20:33:10Z,2026-01-28T20:33:10Z,0,"[""core"", ""external""]",False
langchain-ai/langchain,34914,docs(core): nit,closed,mdrxy,2026-01-28T18:51:58Z,2026-01-28T18:54:55Z,2026-01-28T18:54:53Z,1,"[""documentation"", ""core"", ""internal""]",True
langchain-ai/langchain,34913,feat(infra): related issues for bug report template,closed,mdrxy,2026-01-28T18:51:24Z,2026-01-28T18:54:17Z,2026-01-28T18:54:14Z,0,"[""feature"", ""internal""]",True
langchain-ai/langchain,34912,fix(core): convert None content to empty string in ToolMessage,closed,katoue,2026-01-28T17:39:52Z,2026-01-30T18:43:10Z,2026-01-30T18:43:10Z,1,"[""core"", ""fix"", ""external""]",True
langchain-ai/langchain,34911,docs(chroma): Add RAG example with metadata filtering,closed,upendra-manike,2026-01-28T17:24:23Z,2026-01-28T18:14:50Z,2026-01-28T18:14:50Z,2,"[""documentation"", ""integration"", ""chroma"", ""external""]",True
langchain-ai/langchain,34910,`PydanticToolsParser` raises KeyError when partial=True and an unmatched tool is present,closed,Alioth99,2026-01-28T15:37:52Z,2026-01-30T18:10:43Z,2026-01-30T18:10:43Z,4,"[""bug"", ""core"", ""external""]",False
langchain-ai/langchain,34909,"ToolMessageChunk merges None content into string ""NoneNone"" when adding chunks",closed,ensiEridu,2026-01-28T15:02:32Z,2026-02-08T16:02:01Z,2026-02-08T16:02:01Z,3,"[""bug"", ""core"", ""external""]",False
langchain-ai/langchain,34908,convert_to_openai_image_block raises unexpected KeyError instead of documented ValueError,closed,ensiEridu,2026-01-28T14:51:12Z,2026-01-28T16:00:58Z,2026-01-28T16:00:58Z,2,"[""bug"", ""core"", ""external""]",False
langchain-ai/langchain,34907,Conflict between Structured Output and Tools in OpenAI-Compatible API (Qwen-Plus),closed,zdzh,2026-01-28T07:03:54Z,2026-02-11T21:45:27Z,2026-02-11T21:45:27Z,3,"[""bug"", ""langchain"", ""external""]",False
langchain-ai/langchain,34906,{'error': 'Live search is deprecated. Please switch to the Agent Tools API: https://docs.x.ai/docs/guides/tools/overview'},closed,lovesickness111,2026-01-28T06:36:26Z,2026-01-30T18:01:21Z,2026-01-30T18:01:21Z,1,"[""bug"", ""xai"", ""external""]",False
langchain-ai/langchain,34905,docs: Fix typo in Runnable description of async variants,closed,zvibo,2026-01-28T02:25:51Z,2026-01-30T18:52:38Z,2026-01-30T18:52:38Z,1,"[""documentation"", ""core"", ""external""]",True
docker/compose,13562,fix panic,closed,ndeloof,2026-01-28T16:49:47Z,2026-01-29T08:57:49Z,2026-01-29T08:57:49Z,1,[],True
docker/compose,13561,[BUG] Panic when stopping Compose Watch,closed,mikesir87,2026-01-28T16:19:36Z,2026-01-29T08:57:50Z,2026-01-29T08:57:50Z,0,"[""kind/bug"", ""status/0-triage""]",False
docker/compose,13560,docs: fix docker compose down usage syntax,closed,TheJ10,2026-01-28T15:18:10Z,2026-01-28T15:26:22Z,2026-01-28T15:23:03Z,2,[],True
docker/compose,13559,[BUG] panic in monitor.Start,closed,dawagner,2026-01-28T14:25:26Z,2026-02-03T07:29:28Z,2026-02-03T07:29:28Z,2,"[""kind/bug"", ""status/0-triage""]",False
docker/compose,13558,--project-directory and exec,closed,rino1,2026-01-28T13:10:38Z,2026-01-30T17:12:24Z,2026-01-30T17:12:24Z,3,[],False
duckdb/duckdb,20722,Internal #7262: IEJoin Block Pinning,closed,hawkfish,2026-01-28T22:39:09Z,2026-01-29T20:26:29Z,2026-01-29T08:09:27Z,0,"[""Ready For Review""]",True
duckdb/duckdb,20721,`GEOMETRY` Rework: Part 7 - More Coordinate Reference System Support,closed,Maxxen,2026-01-28T18:39:32Z,2026-02-09T08:08:30Z,2026-02-04T21:36:23Z,9,[],True
duckdb/duckdb,20720,[WAL] wal_autocheckpoint_entries setting,closed,artjomPlaunov,2026-01-28T15:27:47Z,2026-02-03T15:23:47Z,2026-02-02T14:48:04Z,5,"[""Ready For Review"", ""Ready To Merge""]",True
duckdb/duckdb,20719,Relax platform check for windows_amd64_mingw,open,staticlibs,2026-01-28T13:49:15Z,2026-01-28T14:10:57Z,,0,[],True
duckdb/duckdb,20718,remove outdated delta patch,closed,benfleis,2026-01-28T12:18:54Z,2026-02-03T10:31:40Z,2026-02-03T10:31:40Z,4,[],True
duckdb/duckdb,20717,[Encryption] Default nonce/IV len to 12 + refactor api,closed,ccfelius,2026-01-28T12:05:01Z,2026-02-11T08:00:08Z,2026-02-05T12:45:09Z,1,[],True
duckdb/duckdb,20716,Optimize `ExportAggregateFinalize` for SIMD loop transformation,closed,EtgarDev,2026-01-28T12:02:37Z,2026-02-11T14:20:13Z,2026-02-11T14:20:13Z,2,[],True
duckdb/duckdb,20715,PyGILState_Release error after query from Arrow RecordBatcheReader from generator,open,Jerry-GK,2026-01-28T10:51:39Z,2026-02-10T10:12:39Z,,3,"[""reproduced""]",False
duckdb/duckdb,20714,Add support for PlannerExtension with a post_bind_function hook,closed,JelteF,2026-01-28T10:04:11Z,2026-01-29T10:34:47Z,2026-01-29T10:34:45Z,1,[],True
duckdb/duckdb,20713,inefficient query plan generated by normal SELECT,open,DerZc,2026-01-28T09:47:22Z,2026-01-28T14:43:12Z,,0,"[""reproduced""]",False
duckdb/duckdb,20712,rename uc_catalog to unity_catalog,closed,benfleis,2026-01-28T09:47:09Z,2026-01-29T09:13:07Z,2026-01-29T09:13:05Z,2,[],True
duckdb/duckdb,20711,avro.cmake: don't DONT_LINK,closed,carlopi,2026-01-28T09:34:06Z,2026-01-29T09:12:52Z,2026-01-29T09:12:26Z,1,"[""Ready For Review""]",True
duckdb/duckdb,20710,Merge v1.4 into v1.5,closed,Mytherin,2026-01-28T09:15:24Z,2026-01-28T15:33:52Z,2026-01-28T15:33:52Z,0,[],True
duckdb/duckdb,20709,Less efficient query plan generated by normal SELECT than the equivalent prepared SELECT,open,DerZc,2026-01-28T09:08:51Z,2026-01-28T14:56:11Z,,0,"[""reproduced""]",False
duckdb/duckdb,20708,timestamp conversion failed when using sql where clause but it is correct under select clause,open,weipeng1999,2026-01-28T08:38:23Z,2026-01-30T16:43:21Z,,2,"[""reproduced""]",False
duckdb/duckdb,20707,Choose your semantics: `RECURRING` for all recursive CTEs,closed,kryonix,2026-01-28T07:34:09Z,2026-01-29T09:29:40Z,2026-01-29T09:29:36Z,5,[],True
