repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
apache/spark,54135,[SPARK-XXXXX][SQL] Add CrossJoinArrayContainsToInnerJoin optimizer rule,closed,yaooqinn,2026-02-04T09:02:08Z,2026-02-04T14:25:04Z,2026-02-04T13:32:57Z,5,"[""SQL""]",True
apache/spark,54134,[SPARK-55322][SQL] `MaxBy` and `MinBy` Overload with K Elements,open,AlSchlo,2026-02-04T08:48:51Z,2026-02-12T07:24:01Z,,2,"[""SQL""]",True
apache/spark,54133,[SPARK-55353][SQL] Add config to disable SQLAppStatusListener,open,ever4Kenny,2026-02-04T06:30:11Z,2026-02-10T10:14:41Z,,3,"[""SQL""]",True
apache/spark,54132,[SPARK-55355][PYTHON] Upgrade mypy version to the latest,closed,gaogaotiantian,2026-02-04T06:21:07Z,2026-02-10T21:58:35Z,2026-02-09T23:29:08Z,3,"[""SQL"", ""ML"", ""MLLIB"", ""BUILD"", ""EXAMPLES"", ""CORE"", ""INFRA"", ""PYTHON"", ""PANDAS API ON SPARK"", ""CONNECT""]",True
apache/spark,54131,[SPARK-55354][CORE][DOCS] Fix `ExecutorAllocationClient` comment to include `Kubernetes`,closed,dongjoon-hyun,2026-02-04T05:53:08Z,2026-02-04T12:13:47Z,2026-02-04T12:13:38Z,3,"[""CORE""]",True
apache/spark,54130,[SPARK-55358][PYTHON][INFRA] Upgrade Python 3.12 test image to Ubuntu 24.04,closed,zhengruifeng,2026-02-04T05:44:37Z,2026-02-06T09:23:03Z,2026-02-06T09:22:09Z,2,"[""BUILD"", ""INFRA""]",True
apache/spark,54129,[MINOR][PYTHON][TESTS] Fix `test_time_zone_against_map_in_arrow` for tzdata on ubuntu 24,closed,zhengruifeng,2026-02-04T05:38:41Z,2026-02-04T10:23:54Z,2026-02-04T10:23:39Z,2,"[""SQL"", ""PYTHON""]",True
apache/spark,54128,[SPARK-55351][PYTHON][SQL] PythonArrowInput encapsulate resource allocation inside `newWriter`,closed,zhengruifeng,2026-02-04T02:31:08Z,2026-02-04T11:46:36Z,2026-02-04T05:58:33Z,3,"[""SQL"", ""STRUCTURED STREAMING"", ""PYTHON""]",True
apache/spark,54127,[MINOR][PYTHON][TESTS] Skip the doctest of toJSON,closed,zhengruifeng,2026-02-04T02:03:33Z,2026-02-04T03:22:35Z,2026-02-04T03:22:13Z,1,"[""SQL"", ""PYTHON""]",True
apache/spark,54126,[SPARK-55347][SQL] Pass Generated Column as Expression to DSV2,open,szehon-ho,2026-02-04T01:22:06Z,2026-02-09T11:04:26Z,,1,"[""SQL""]",True
apache/spark,54125,[SPARK-55159][PYTHON] Consolidate pandas-to-Arrow conversion utilities in serializers,open,Yicong-Huang,2026-02-04T01:08:00Z,2026-02-12T08:54:44Z,,3,"[""SQL"", ""PYTHON""]",True
apache/spark,54124,[SPARK-55346][INFRA][PYTHON] Upgrade pystack version to 1.6.0 and install it on all major images,closed,gaogaotiantian,2026-02-04T00:07:34Z,2026-02-05T01:11:18Z,2026-02-04T07:18:52Z,2,"[""BUILD""]",True
langchain-ai/langchain,35017,fix(core): adjust cap when scaling approximate token counts,closed,ccurme,2026-02-04T23:55:08Z,2026-02-05T00:02:51Z,2026-02-05T00:02:48Z,1,"[""core"", ""fix""]",True
langchain-ai/langchain,35016,revert: precompile hex color regex pattern at module level,closed,mdrxy,2026-02-04T21:46:15Z,2026-02-04T21:49:35Z,2026-02-04T21:47:53Z,1,"[""core"", ""revert"", ""internal""]",True
langchain-ai/langchain,35015,chore: add `make type` target,closed,mdrxy,2026-02-04T21:04:04Z,2026-02-04T21:16:55Z,2026-02-04T21:16:53Z,1,"[""integration"", ""core"", ""langchain"", ""standard-tests"", ""infra"", ""text-splitters"", ""langchain-classic"", ""model-profiles"", ""anthropic"", ""chroma"", ""deepseek"", ""exa"", ""fireworks"", ""groq"", ""huggingface"", ""mistralai"", ""nomic"", ""ollama"", ""openai"", ""perplexity"", ""prompty"", ""qdrant"", ""xai"", ""internal""]",True
langchain-ai/langchain,35014,Import Confusion,closed,adv-11,2026-02-04T21:00:12Z,2026-02-04T21:04:19Z,2026-02-04T21:04:03Z,1,"[""bug"", ""langchain"", ""external""]",False
langchain-ai/langchain,35013,"revert: ""chore: add typing target in `Makefile`""",closed,mdrxy,2026-02-04T20:52:51Z,2026-02-04T21:00:04Z,2026-02-04T20:53:29Z,1,"[""integration"", ""core"", ""langchain"", ""standard-tests"", ""text-splitters"", ""revert"", ""langchain-classic"", ""model-profiles"", ""anthropic"", ""chroma"", ""deepseek"", ""exa"", ""fireworks"", ""groq"", ""huggingface"", ""mistralai"", ""nomic"", ""ollama"", ""openai"", ""perplexity"", ""prompty"", ""qdrant"", ""xai"", ""internal""]",True
langchain-ai/langchain,35012,chore: add typing target in `Makefile`,closed,mdrxy,2026-02-04T20:48:49Z,2026-02-04T20:55:37Z,2026-02-04T20:51:57Z,1,"[""integration"", ""core"", ""langchain"", ""standard-tests"", ""text-splitters"", ""langchain-classic"", ""model-profiles"", ""anthropic"", ""chroma"", ""deepseek"", ""exa"", ""fireworks"", ""groq"", ""huggingface"", ""mistralai"", ""nomic"", ""ollama"", ""openai"", ""perplexity"", ""prompty"", ""qdrant"", ""xai"", ""internal""]",True
langchain-ai/langchain,35011,Streaming bypasses guardrails/middleware,open,Ashton-Sidhu,2026-02-04T20:23:18Z,2026-02-07T06:14:19Z,,2,"[""bug"", ""core"", ""langchain"", ""external""]",False
langchain-ai/langchain,35010,test(huggingface): add regression test for HuggingFaceEndpoint with repo_id only (fixes #24742),open,Rayyan-Oumlil,2026-02-04T15:03:39Z,2026-02-04T15:18:11Z,,0,"[""integration"", ""tests"", ""huggingface""]",True
langchain-ai/langchain,35009,fix(core): prevent ToolMessageChunk from merging None content into 'NoneNone',closed,jackjin1997,2026-02-04T06:53:37Z,2026-02-08T16:02:17Z,2026-02-08T16:02:17Z,1,"[""core"", ""fix""]",True
langchain-ai/langchain,35008,[Agent Middleware] Override response_format failed,closed,jectpro7,2026-02-04T06:24:36Z,2026-02-06T12:32:29Z,2026-02-06T12:32:28Z,0,"[""bug"", ""langchain"", ""external""]",False
langchain-ai/langchain,35007,Design partner: middleware to harden Agent/Tool calls against prompt injection,open,aeris-systems,2026-02-04T05:20:47Z,2026-02-04T05:21:06Z,,0,"[""external""]",False
langchain-ai/langchain,35006,I can not get the reasoning_content for deepseek-reasoner model using ChatOpenAI from langchain_openai,open,Leeaoyin,2026-02-04T03:27:28Z,2026-02-09T09:23:16Z,,1,"[""bug"", ""langchain"", ""openai"", ""external""]",False
langchain-ai/langchain,35005,fix(core): apply cap when scaling approximate token counts,closed,ccurme,2026-02-04T02:11:41Z,2026-02-04T02:20:50Z,2026-02-04T02:20:48Z,1,"[""core"", ""fix"", ""internal""]",True
docker/compose,13572,[BUG] Compose with OCI artifacts is failing on Windows,closed,mikesir87,2026-02-04T17:29:28Z,2026-02-09T08:15:39Z,2026-02-09T08:15:39Z,2,"[""kind/bug"", ""status/0-triage""]",False
docker/compose,13571,[BUG] Docker flooding logs when volumes folder is a file-system with lost+found folder,closed,zorgoban,2026-02-04T10:22:44Z,2026-02-09T20:07:32Z,2026-02-09T08:16:43Z,5,"[""kind/bug"", ""status/0-triage""]",False
duckdb/duckdb,20815,Internal #7326: IEJoin NextValid Fencepost,closed,hawkfish,2026-02-04T23:34:30Z,2026-02-06T17:12:17Z,2026-02-06T08:09:58Z,2,"[""Ready For Review""]",True
duckdb/duckdb,20813,"Shell: Add back duckdb_api, as either cli or DUCKDB_ADDITIONAL_API-cli",closed,carlopi,2026-02-04T21:33:11Z,2026-02-05T09:18:35Z,2026-02-05T09:18:35Z,2,"[""Ready For Review""]",True
duckdb/duckdb,20812,[PEG Parser] Fix statement length and offset not being set correctly,closed,Dtenwolde,2026-02-04T21:26:33Z,2026-02-05T17:53:46Z,2026-02-05T17:53:44Z,2,[],True
duckdb/duckdb,20811,Malformed JSON error when querying large data set,open,wldevries,2026-02-04T21:10:44Z,2026-02-11T00:53:01Z,,2,"[""reproduced""]",False
duckdb/duckdb,20810,Fix Bundle Static Libraries run,closed,taniabogatsch,2026-02-04T15:47:19Z,2026-02-05T11:43:05Z,2026-02-05T08:39:22Z,3,"[""Ready To Merge""]",True
duckdb/duckdb,20809,WIP: Support struct-based aggregate state in `sum` aggregate function,closed,EtgarDev,2026-02-04T15:45:12Z,2026-02-11T08:43:45Z,2026-02-11T08:43:45Z,1,[],True
duckdb/duckdb,20808,Optimizing String Serialization,closed,hannes,2026-02-04T15:35:08Z,2026-02-06T13:08:49Z,2026-02-06T13:08:49Z,0,[],True
duckdb/duckdb,20807,Fix TopNWindowElimination crash with DEBUG verification projections,open,henry8128,2026-02-04T15:29:17Z,2026-02-09T08:02:19Z,,1,"[""Changes Requested""]",True
duckdb/duckdb,20806,Prevent warnings being printed multiple times in the CLI,closed,maiadegraaf,2026-02-04T14:34:25Z,2026-02-06T07:31:15Z,2026-02-06T07:31:13Z,1,"[""Ready To Merge""]",True
duckdb/duckdb,20805,Missing import,closed,evertlammerts,2026-02-04T13:34:45Z,2026-02-06T09:10:52Z,2026-02-05T08:38:06Z,1,"[""Ready For Review""]",True
duckdb/duckdb,20804,Backport various race condition fixes to v1.4,closed,Mytherin,2026-02-04T12:12:10Z,2026-02-04T21:34:39Z,2026-02-04T21:34:38Z,0,[],True
duckdb/duckdb,20803,"Add test config runs over all tests to the ExtendedTests, and fix several issues found by these test runs",closed,Mytherin,2026-02-04T12:09:27Z,2026-02-05T09:40:35Z,2026-02-05T09:40:35Z,0,[],True
duckdb/duckdb,20801,Add a benchmark with deeply nested macros to test for regressions,closed,DinosL,2026-02-04T09:16:55Z,2026-02-05T08:39:10Z,2026-02-05T08:39:07Z,1,"[""Ready To Merge""]",True
duckdb/duckdb,20800,"iceberg_scan fails with ""Invalid Avro identifier"" when schema contains non-ASCII (Korean) column names",closed,wibaek,2026-02-04T08:08:48Z,2026-02-04T08:25:08Z,2026-02-04T08:22:21Z,3,"[""needs triage""]",False
duckdb/duckdb,20799,`GEOMETRY` Rework: Part X - Physical Type,open,Maxxen,2026-02-04T00:55:18Z,2026-02-10T08:30:04Z,,1,[],True
