repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
langchain-ai/langchain,34741,chore(deps): bump the uv group across 3 directories with 1 update,closed,dependabot[bot],2026-01-13T20:56:00Z,2026-01-22T21:14:09Z,2026-01-13T20:59:08Z,1,"[""integration"", ""infra"", ""text-splitters"", ""dependencies"", ""langchain-classic"", ""chroma"", ""python:uv"", ""external""]",True
langchain-ai/langchain,34740,chore(docs): redirect stuff,closed,lnhsingh,2026-01-13T19:26:59Z,2026-01-22T21:14:12Z,2026-01-13T20:12:08Z,0,"[""infra"", ""internal""]",True
langchain-ai/langchain,34739,fix(core): update `on_llm_new_token` type,open,mdrxy,2026-01-13T15:49:15Z,2026-01-22T20:32:28Z,,1,"[""core"", ""fix"", ""langchain-classic"", ""internal""]",True
langchain-ai/langchain,34738,docs(core): clean up callbacks param descriptions,closed,mdrxy,2026-01-13T15:23:37Z,2026-01-22T21:14:13Z,2026-01-13T15:25:51Z,1,"[""documentation"", ""core"", ""internal""]",True
langchain-ai/langchain,34737,fix(openai): add reasoning_content for chat result,closed,worship-dog,2026-01-13T09:42:12Z,2026-01-22T21:14:15Z,2026-01-13T15:12:12Z,2,"[""integration"", ""fix"", ""openai"", ""external""]",True
langchain-ai/langchain,34736,chore: update twitter URLs,closed,mdrxy,2026-01-13T06:45:56Z,2026-01-22T21:14:17Z,2026-01-13T06:54:12Z,1,"[""documentation"", ""integration"", ""core"", ""langchain"", ""standard-tests"", ""infra"", ""text-splitters"", ""dependencies"", ""cli"", ""langchain-classic"", ""model-profiles"", ""anthropic"", ""chroma"", ""deepseek"", ""exa"", ""fireworks"", ""groq"", ""huggingface"", ""mistralai"", ""nomic"", ""ollama"", ""openai"", ""perplexity"", ""prompty"", ""qdrant"", ""xai"", ""internal""]",True
langchain-ai/langchain,34735,feat(openai): add rate_limiter support to OpenAIEmbeddings,closed,WwhdsOne,2026-01-13T05:15:49Z,2026-01-22T21:14:19Z,2026-01-14T02:09:16Z,3,"[""integration"", ""feature"", ""openai"", ""external""]",True
langchain-ai/langchain,34734,feat(openai): add client-side rate limiting to embeddings,closed,WwhdsOne,2026-01-13T04:57:17Z,2026-01-22T21:14:21Z,2026-01-13T05:12:01Z,0,"[""integration"", ""openai"", ""external""]",True
langchain-ai/langchain,34733,release(core): 0.3.83,closed,mdrxy,2026-01-13T01:11:03Z,2026-01-22T21:14:22Z,2026-01-13T01:16:59Z,1,"[""core"", ""release"", ""dependencies"", ""internal""]",True
langchain-ai/langchain,34732,"feat(core,langchain,text-splitters): (v0.3) use uuid7 for run ids",closed,angus-langchain,2026-01-13T00:25:56Z,2026-01-22T21:14:25Z,2026-01-13T01:09:58Z,1,"[""core"", ""langchain"", ""text-splitters"", ""dependencies"", ""feature"", ""langchain-classic"", ""internal""]",True
pallets/flask,5887,Add explicit support for async teardown_request handlers,closed,AnshMNSoni,2026-01-13T07:40:27Z,2026-01-28T00:10:34Z,2026-01-13T15:05:06Z,1,[],False
docker/compose,13508,[BUG] docker compose down --env does not translate ~/.env to .env file in home directory,closed,niemsoen,2026-01-13T16:06:16Z,2026-01-15T07:24:22Z,2026-01-15T07:24:22Z,0,"[""kind/bug"", ""status/0-triage""]",False
docker/compose,13507,Populate COMPOSE_PROFILES from --profile values,closed,irfanullahjan,2026-01-13T11:43:08Z,2026-01-16T07:19:36Z,2026-01-16T07:19:36Z,4,"[""kind/feature""]",False
docker/compose,13506,build(deps): bump github.com/go-viper/mapstructure/v2 from 2.4.0 to 2.5.0,closed,dependabot[bot],2026-01-13T09:10:47Z,2026-01-13T09:21:25Z,2026-01-13T09:21:24Z,0,"[""dependencies"", ""go""]",True
duckdb/duckdb,20518,"Bump httpfs, ducklake and postgres",closed,carlopi,2026-01-13T21:56:13Z,2026-01-14T22:25:28Z,2026-01-14T21:36:49Z,1,"[""Ready For Review"", ""Ready To Merge""]",True
duckdb/duckdb,20517,Bump vcpkg,closed,ccfelius,2026-01-13T19:06:11Z,2026-01-14T07:31:09Z,2026-01-14T06:51:53Z,1,[],True
duckdb/duckdb,20516,"Revert ""Remove pointer indirection in ExtAccess""",closed,staticlibs,2026-01-13T18:01:20Z,2026-01-14T06:51:30Z,2026-01-14T06:51:28Z,1,[],True
duckdb/duckdb,20515,Internal #6978: Window Self-Join Multiple,closed,hawkfish,2026-01-13T17:27:46Z,2026-01-14T17:34:36Z,2026-01-14T07:38:04Z,1,"[""Ready For Review""]",True
duckdb/duckdb,20514,Sanitize pragmas,closed,samansmink,2026-01-13T16:36:31Z,2026-01-14T15:02:12Z,2026-01-14T15:02:12Z,0,"[""Ready To Merge""]",True
duckdb/duckdb,20513,ALP uncompressed mode better testing,closed,yan-alex,2026-01-13T16:17:13Z,2026-01-16T08:22:44Z,2026-01-16T08:22:44Z,4,[],True
duckdb/duckdb,20512,Respect __HIVE_DEFAULT_PARTITION__ for null values per Hive standard,closed,matthewbayer,2026-01-13T15:53:40Z,2026-01-24T12:49:17Z,2026-01-24T12:49:14Z,3,[],True
duckdb/duckdb,20511,feat(adbc): implement cancellation of ADBC 1.1.0,closed,eitsupi,2026-01-13T15:05:59Z,2026-02-11T07:40:37Z,2026-02-11T07:31:50Z,7,"[""Ready For Review""]",True
duckdb/duckdb,20510,Replace magic number with `DConstants::INVALID_INDEX` in `DBConfig`,closed,EtgarDev,2026-01-13T12:56:43Z,2026-01-15T09:17:36Z,2026-01-15T09:17:36Z,0,"[""Ready To Merge""]",True
duckdb/duckdb,20509,[Copy] Fix #20324 `partition_by` option binding,closed,Tishj,2026-01-13T11:49:22Z,2026-01-14T07:05:59Z,2026-01-14T07:05:58Z,1,"[""Ready To Merge""]",True
duckdb/duckdb,20508,Settings Rework: Move many more settings to the generic settings and extend functionality/speed up retrieval,closed,Mytherin,2026-01-13T11:26:32Z,2026-01-14T06:36:13Z,2026-01-14T06:36:13Z,0,[],True
duckdb/duckdb,20507,Don't lower case save_location of profiling,closed,jeewonhh,2026-01-13T11:22:04Z,2026-01-14T13:11:23Z,2026-01-14T09:16:58Z,5,[],True
duckdb/duckdb,20506,update azure ref for v1.4-andium,closed,benfleis,2026-01-13T10:47:32Z,2026-01-14T08:36:39Z,2026-01-14T08:36:38Z,0,"[""Ready For Review"", ""Ready To Merge""]",True
duckdb/duckdb,20505,update azure ref for v1.4-andium,closed,benfleis,2026-01-13T10:36:01Z,2026-01-13T10:49:21Z,2026-01-13T10:49:20Z,1,[],True
duckdb/duckdb,20504,Bump multiple extensions,closed,maiadegraaf,2026-01-13T09:52:47Z,2026-01-14T08:36:23Z,2026-01-14T08:36:23Z,0,"[""Ready To Merge""]",True
duckdb/duckdb,20503,[Fix] Directly retrieve the logical column index during `MERGE INTO` binding,closed,taniabogatsch,2026-01-13T09:30:50Z,2026-01-14T09:49:09Z,2026-01-14T09:15:50Z,1,"[""Ready For Review"", ""Ready To Merge""]",True
duckdb/duckdb,20502,Bump multiple extensions,closed,maiadegraaf,2026-01-13T09:28:02Z,2026-01-13T09:28:19Z,2026-01-13T09:28:19Z,0,[],True
