repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
langchain-ai/langchain,34685,fix: disable int tests on release temporarily,closed,sydney-runkle,2026-01-09T17:41:59Z,2026-01-22T21:15:34Z,2026-01-09T17:42:25Z,2026-01-09T17:42:25Z,False,0,0,"[""infra"", ""github_actions"", ""fix"", ""internal""]"
langchain-ai/langchain,34684,fix: rm anth test,closed,sydney-runkle,2026-01-09T17:37:05Z,2026-01-22T21:15:35Z,2026-01-09T17:37:34Z,2026-01-09T17:37:34Z,False,0,0,"[""infra"", ""github_actions"", ""internal""]"
langchain-ai/langchain,34683,fix(core): improve error message for missing title in JSON schema functions,closed,Bhavesh007Sharma,2026-01-09T17:35:12Z,2026-01-22T21:15:38Z,2026-01-10T04:10:09Z,2026-01-10T04:10:09Z,False,0,0,"[""core"", ""fix"", ""external""]"
langchain-ai/langchain,34682,chore(openai): delete outdated test,closed,ccurme,2026-01-09T16:27:12Z,2026-01-22T21:15:40Z,2026-01-09T17:37:45Z,2026-01-09T17:37:45Z,False,0,0,"[""integration"", ""infra"", ""openai"", ""internal""]"
langchain-ai/langchain,34681,chore: dropping openai from release matrix,closed,sydney-runkle,2026-01-09T16:15:41Z,2026-01-22T21:15:42Z,2026-01-09T16:22:49Z,2026-01-09T16:22:49Z,False,0,0,"[""infra"", ""github_actions"", ""internal""]"
langchain-ai/langchain,34680,fix: remove relative imports,closed,sydney-runkle,2026-01-09T16:14:43Z,2026-01-22T21:15:44Z,2026-01-09T18:00:52Z,2026-01-09T18:00:52Z,False,0,0,"[""integration"", ""core"", ""langchain"", ""standard-tests"", ""dependencies"", ""fix"", ""prompty"", ""internal""]"
langchain-ai/langchain,34679,"fix(langchain,langchain-classic): more descriptive error msg when dep is not installed",closed,mdrxy,2026-01-09T16:10:08Z,2026-01-22T21:15:45Z,2026-01-09T17:41:55Z,2026-01-09T17:41:55Z,False,0,0,"[""langchain"", ""infra"", ""github_actions"", ""langchain-classic"", ""internal""]"
langchain-ai/langchain,34678,release: langchain-core 1.2.7,closed,sydney-runkle,2026-01-09T15:59:35Z,2026-01-22T21:15:47Z,2026-01-09T16:02:39Z,2026-01-09T16:02:39Z,False,0,0,"[""core"", ""release"", ""dependencies"", ""internal""]"
langchain-ai/langchain,34677,fix: add test confirming we don't inject args based on `args_schema` alone,closed,sydney-runkle,2026-01-09T15:43:12Z,2026-01-22T21:15:48Z,2026-01-09T16:00:14Z,2026-01-09T16:00:14Z,False,0,0,"[""core"", ""langchain"", ""fix"", ""internal""]"
langchain-ai/langchain,34676,feat(core): add `StreamEventName` `Literal` type for type-safe event handling,open,donggyun112,2026-01-09T14:17:05Z,2026-02-12T07:13:27Z,,,False,0,0,"[""core"", ""feature"", ""external""]"
langchain-ai/langchain,34675,style(core): fix some noqa escapes,closed,cbornet,2026-01-09T14:00:24Z,2026-01-22T21:15:52Z,2026-01-09T22:36:09Z,2026-01-09T22:36:09Z,False,0,0,"[""core"", ""linting"", ""external""]"
langchain-ai/langchain,34674,style: bump ruff version to 0.14.11,closed,cbornet,2026-01-09T11:21:35Z,2026-01-22T21:15:54Z,2026-01-09T21:30:25Z,2026-01-09T21:30:25Z,False,0,0,"[""core"", ""langchain"", ""standard-tests"", ""text-splitters"", ""dependencies"", ""cli"", ""langchain-classic"", ""linting"", ""external""]"
langchain-ai/langchain,34673,fix(core): format content blocks in `pretty_repr`,open,T1mn,2026-01-09T06:18:38Z,2026-01-22T21:15:56Z,,,False,0,0,"[""core"", ""fix"", ""external""]"
langchain-ai/langchain,34672,fix(langchain): infer provider from mixed-case prefixes,closed,T1mn,2026-01-09T05:43:14Z,2026-01-22T21:15:57Z,2026-01-09T16:07:14Z,2026-01-09T16:07:14Z,False,0,0,"[""langchain"", ""fix"", ""external""]"
docker/compose,13502,build(deps): bump golang.org/x/sys from 0.39.0 to 0.40.0,closed,dependabot[bot],2026-01-09T09:07:46Z,2026-01-09T09:22:50Z,2026-01-09T09:22:48Z,2026-01-09T09:22:48Z,False,0,0,"[""dependencies"", ""go""]"
duckdb/duckdb,20474,rewrite unaligned scan,closed,artjomPlaunov,2026-01-09T21:16:20Z,2026-01-16T13:14:02Z,2026-01-13T09:36:14Z,2026-01-13T09:36:14Z,False,0,0,"[""Ready For Review"", ""Ready To Merge""]"
duckdb/duckdb,20473,Internal #6976: Window Self-Join Predicate,closed,hawkfish,2026-01-09T21:02:59Z,2026-01-12T17:42:03Z,2026-01-12T08:21:32Z,2026-01-12T08:21:32Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20472,[WIP] UnalignedScan rewrite,closed,artjomPlaunov,2026-01-09T20:41:30Z,2026-01-09T21:47:40Z,2026-01-09T21:09:16Z,,True,0,0,[]
duckdb/duckdb,20471,Skip concurrent_encrypted_attach due to race in autoloading httpfs,closed,carlopi,2026-01-09T19:44:27Z,2026-01-12T11:22:31Z,2026-01-12T11:22:31Z,2026-01-12T11:22:31Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20469,Chore: merge back main into v1.5-variegata,closed,carlopi,2026-01-09T16:11:33Z,2026-01-12T20:17:40Z,2026-01-12T20:17:40Z,2026-01-12T20:17:40Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20468,Fix segfault in hive partitioning with NULL values,closed,Schwarf,2026-01-09T15:13:00Z,2026-01-12T08:29:25Z,2026-01-12T08:29:25Z,2026-01-12T08:29:25Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20467,[C API] Expose safe string assign function,closed,taniabogatsch,2026-01-09T14:11:11Z,2026-01-12T10:01:45Z,2026-01-12T08:19:17Z,2026-01-12T08:19:17Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20466,Wrap ccache in own action,closed,carlopi,2026-01-09T11:43:41Z,2026-01-12T07:27:03Z,2026-01-12T07:27:03Z,2026-01-12T07:27:03Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20465,[Chore] Add `ORDER BY` to `AS OF` test,closed,taniabogatsch,2026-01-09T10:26:49Z,2026-01-12T09:54:51Z,2026-01-12T08:28:41Z,2026-01-12T08:28:41Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20464,CI fixup: Comparisons needs to be done via strings (since input via workflow_call is a string),closed,carlopi,2026-01-09T10:14:09Z,2026-01-12T11:24:31Z,2026-01-12T11:24:30Z,2026-01-12T11:24:30Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20463,Fix v1.5.0 value in Version Map ,closed,maiadegraaf,2026-01-09T09:38:12Z,2026-01-13T10:11:53Z,2026-01-13T10:11:52Z,,False,0,0,[]
duckdb/duckdb,20462,Nightly tests fixes (round 2),closed,lnkuiper,2026-01-09T08:09:25Z,2026-01-28T13:38:17Z,2026-01-16T15:49:43Z,2026-01-16T15:49:43Z,False,0,0,[]
duckdb/duckdb,20461,Nightly test encryption fixes,closed,ccfelius,2026-01-09T07:52:19Z,2026-01-14T07:31:33Z,2026-01-12T08:32:09Z,2026-01-12T08:32:09Z,False,0,0,[]
duckdb/duckdb,20460,Increase httplib header max length from 8KB to 16KB,open,onnimonni,2026-01-09T05:14:23Z,2026-01-09T11:38:27Z,,,False,0,0,[]
