repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
apache/spark,53933,[SPARK-55128][INFRA][FOLLOWUP] Restore SQL tests by pin 'pandas==2.3.3' for maven daily test,closed,LuciferYang,2026-01-23T07:53:10Z,2026-01-23T08:19:25Z,2026-01-23T08:07:42Z,,False,0,0,"[""INFRA""]"
apache/spark,53932,[SPARK-55149][PYTHON][INFRA] Upgrade python to 3.12 in SQL tests,closed,zhengruifeng,2026-01-23T07:00:43Z,2026-01-24T05:39:37Z,2026-01-24T05:37:45Z,,False,0,0,"[""INFRA""]"
apache/spark,53931,[SPARK-55146][SS] State Repartition API for PySpark,closed,micheal-o,2026-01-23T05:37:46Z,2026-01-26T18:28:24Z,2026-01-26T18:28:24Z,,False,0,0,"[""SQL"", ""STRUCTURED STREAMING"", ""BUILD"", ""PYTHON""]"
apache/spark,53930,[SPARK-55144][SS] Introduce new state format version for performant stream-stream join,open,HeartSaVioR,2026-01-23T05:18:26Z,2026-02-12T07:27:44Z,,,False,0,0,"[""SQL"", ""STRUCTURED STREAMING""]"
apache/spark,53929,[SPARK-55143][PYTHON][INFRA] Drop Python 3.10,closed,zhengruifeng,2026-01-23T03:26:07Z,2026-01-25T14:30:39Z,2026-01-23T03:31:40Z,,False,0,0,"[""BUILD"", ""DOCS"", ""INFRA"", ""PYTHON"", ""CONNECT""]"
apache/spark,53928,[SPARK-55193][CORE][BUILD] Use `CompressionHandler` as a replacement for the deprecated `GzipHandler` in `JettyUtils`,closed,LuciferYang,2026-01-23T03:19:03Z,2026-02-02T03:37:44Z,2026-01-31T20:11:06Z,,False,0,0,"[""WEB UI"", ""BUILD"", ""CORE""]"
apache/spark,53927,[SPARK-55142][PYTHON][INFRA] Apply Python 3.12 for PySpark Tests in PR build,closed,zhengruifeng,2026-01-23T03:12:22Z,2026-01-23T06:48:24Z,2026-01-23T06:47:41Z,,False,0,0,"[""INFRA""]"
apache/spark,53926,[SPARK-55141][PYTHON][INFRA] Set up a scheduled workflow for Pandas 3,closed,zhengruifeng,2026-01-23T02:52:40Z,2026-01-23T03:49:32Z,2026-01-23T03:49:02Z,,False,0,0,"[""BUILD"", ""DOCS"", ""INFRA""]"
apache/spark,53925,[SPARK-55140][PYTHON][PS] Do not map builtin functions to numpy version for pandas 3,closed,gaogaotiantian,2026-01-23T01:52:46Z,2026-01-26T18:54:08Z,2026-01-23T14:00:19Z,,False,0,0,"[""PYTHON"", ""PANDAS API ON SPARK""]"
langchain-ai/langchain,34861,fix(core): google docstring parsing with no arguments/reserved arguments,closed,LouisAuneau,2026-01-23T23:31:02Z,2026-01-31T03:49:00Z,2026-01-31T03:48:59Z,2026-01-31T03:48:59Z,False,0,0,"[""core"", ""fix"", ""external""]"
langchain-ai/langchain,34860,docs(core): clarify @tool decorator argument and return type requirements,closed,shivangraikar,2026-01-23T23:13:22Z,2026-02-01T03:39:35Z,2026-02-01T03:39:35Z,2026-02-01T03:39:35Z,False,0,0,"[""documentation"", ""core"", ""external""]"
langchain-ai/langchain,34859,feat(infra): add langchain-meshtastic - let your AI agents talk to the real world via LoRa radio,closed,sjhddh,2026-01-23T20:46:33Z,2026-01-24T03:23:53Z,2026-01-24T03:23:53Z,,False,0,0,"[""integration"", ""dependencies"", ""feature"", ""external""]"
langchain-ai/langchain,34858,docs: add Chat LangChain link and highlight Deep Agents,closed,mdrxy,2026-01-23T20:06:55Z,2026-01-23T20:20:28Z,2026-01-23T20:20:26Z,2026-01-23T20:20:26Z,False,0,0,"[""documentation"", ""internal""]"
langchain-ai/langchain,34857,fix(text-splitters): fix typo 'seperator' -> 'separator' in test docs…,closed,bodhisilberling,2026-01-23T18:56:47Z,2026-01-23T18:59:24Z,2026-01-23T18:59:23Z,2026-01-23T18:59:23Z,False,0,0,"[""text-splitters"", ""external""]"
langchain-ai/langchain,34856,fix(docs): remove extra asterisk from heading in AGENTS.md and CLAUDE.md,closed,bodhisilberling,2026-01-23T18:36:34Z,2026-01-23T18:59:38Z,2026-01-23T18:59:38Z,2026-01-23T18:59:38Z,False,0,0,"[""fix"", ""external""]"
langchain-ai/langchain,34855,chore: delete CLI,closed,mdrxy,2026-01-23T17:47:18Z,2026-01-23T17:55:12Z,2026-01-23T17:55:09Z,2026-01-23T17:55:09Z,False,0,0,"[""infra"", ""dependencies"", ""github_actions"", ""cli""]"
langchain-ai/langchain,34854,release: langchain 1.2.7,closed,sydney-runkle,2026-01-23T15:14:29Z,2026-01-23T15:19:42Z,2026-01-23T15:19:39Z,2026-01-23T15:19:39Z,False,0,0,"[""langchain"", ""release"", ""dependencies"", ""internal""]"
langchain-ai/langchain,34853,fix: preserve thinking blocks during active turns in SummarizationMiddleware,open,Shivangisharma4,2026-01-23T12:48:17Z,2026-02-05T05:39:46Z,,,False,0,0,"[""langchain"", ""fix"", ""external""]"
langchain-ai/langchain,34852,fix(docs): broken link in AGENTS.md and CLAUDE.md,closed,Shivangisharma4,2026-01-23T12:24:32Z,2026-01-24T10:03:18Z,2026-01-23T19:00:09Z,2026-01-23T19:00:09Z,False,0,0,"[""fix"", ""external""]"
langchain-ai/langchain,34851,docs: add example to create_message function docstring,closed,aahanabobade,2026-01-23T11:29:09Z,2026-02-01T03:40:01Z,2026-02-01T03:40:01Z,2026-02-01T03:40:01Z,False,0,0,"[""documentation"", ""core"", ""external""]"
langchain-ai/langchain,34850,chore: Update outdated GitHub Actions versions,closed,pgoslatara,2026-01-23T08:19:48Z,2026-01-23T19:04:12Z,2026-01-23T19:04:12Z,2026-01-23T19:04:12Z,False,0,0,"[""infra"", ""github_actions"", ""external""]"
docker/compose,13551,Fix potential nil pointer dereference in container event monitoring,closed,Nepomuk5665,2026-01-23T19:00:58Z,2026-01-25T20:16:24Z,2026-01-25T20:15:37Z,2026-01-25T20:15:37Z,False,0,0,[]
docker/compose,13550,add AI Policy,open,glours,2026-01-23T16:39:48Z,2026-02-02T13:14:49Z,,,True,0,0,[]
docker/compose,13549,compose: recreate container when mounted image digest changes,closed,ibrahimypr,2026-01-23T08:00:53Z,2026-01-26T14:56:53Z,2026-01-26T14:55:44Z,2026-01-26T14:55:44Z,False,0,0,[]
docker/compose,13548,feat: Add --skip-validation flag to docker compose alpha publish,closed,amyssnippet,2026-01-23T07:35:06Z,2026-01-23T07:53:13Z,2026-01-23T07:53:13Z,,False,0,0,[]
duckdb/duckdb,20657,Internal #7212: FILL Empty Chunk,closed,hawkfish,2026-01-23T20:54:48Z,2026-01-24T17:01:27Z,2026-01-24T12:27:42Z,2026-01-24T12:27:42Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20655,[WIP] Integrate clang thread annotation,open,dentiny,2026-01-23T18:21:21Z,2026-02-12T08:32:11Z,,,True,0,0,[]
duckdb/duckdb,20654,Add missing import of type_visitor.hpp,closed,evertlammerts,2026-01-23T16:19:43Z,2026-01-24T12:36:01Z,2026-01-24T12:35:58Z,2026-01-24T12:35:58Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20653,Fix group column binding order in TopNWindowElimination optimizer,closed,d-justen,2026-01-23T16:13:25Z,2026-01-24T12:35:49Z,2026-01-24T12:35:47Z,2026-01-24T12:35:47Z,False,0,0,[]
duckdb/duckdb,20651,Fix position in unique constraint variegata,closed,c-herrewijn,2026-01-23T14:53:42Z,2026-01-26T09:28:59Z,2026-01-24T12:36:47Z,2026-01-24T12:36:47Z,False,0,0,[]
duckdb/duckdb,20650,[Parquet] Fix `column_orders` written to the parquet file,closed,Tishj,2026-01-23T11:44:05Z,2026-01-24T12:37:05Z,2026-01-24T12:37:03Z,2026-01-24T12:37:03Z,False,0,0,[]
duckdb/duckdb,20649,Better Github Actions annotations for errors,open,JelteF,2026-01-23T10:56:38Z,2026-01-30T13:17:49Z,,,False,0,0,"[""CI Failure""]"
duckdb/duckdb,20648,Fix LogicalCTERef deserialization BWC,closed,Y--,2026-01-23T09:01:54Z,2026-01-24T12:37:27Z,2026-01-24T12:37:25Z,2026-01-24T12:37:25Z,False,0,0,[]
duckdb/duckdb,20647,test/issues/general/test_1248.test: remove require vector_size 2048,closed,carlopi,2026-01-23T07:45:43Z,2026-01-24T12:28:17Z,2026-01-24T12:28:15Z,2026-01-24T12:28:15Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20646,Attempt to parallelize unittests,open,dentiny,2026-01-23T05:29:04Z,2026-02-11T13:25:29Z,,,True,0,0,[]
duckdb/duckdb,20645,Issue #20608: EXCEPT Window Collations,closed,hawkfish,2026-01-23T05:04:50Z,2026-01-24T17:01:18Z,2026-01-24T12:28:06Z,2026-01-24T12:28:06Z,False,0,0,"[""Ready For Review""]"
duckdb/duckdb,20644,Merge 1.5 -> Main,closed,pdet,2026-01-23T04:59:51Z,2026-01-24T12:37:47Z,2026-01-24T12:37:45Z,2026-01-24T12:37:45Z,False,0,0,[]
